FIPS, MILESOFRAIL
47071,7.72022372
21035,17.55165364
55101,81.7639326
01107,61.75202209
17159,25.87633585
01075,40.39011257
17031,1330.629745
17043,167.1519844
21139,9.82878365
17197,349.5932213
17091,141.516679
21143,17.93174503
55059,70.1417098
47005,13.70503865
17097,172.9965444
55009,112.9821045
01059,25.21947904
55083,56.00156515
01063,74.92066372
17047,11.00545605
17075,211.3005892
26043,87.35243757
26103,149.4428131
01033,106.1665927
55079,193.1321442
55071,54.30390704
21033,32.85003717
55117,75.89241624
18129,50.27035229
01091,115.9428756
17023,36.49801942
01129,42.53343725
47085,54.98846717
55089,53.20572091
17185,30.66874946
17045,76.17208687
01093,23.26510425
01057,21.7933031
17033,31.92621418
01003,36.59131021
17183,173.1249336
17101,25.95849006
01025,50.3714927
21225,2.77762639
21233,45.4582714
01065,24.96663351
01125,126.3460299
18051,110.160548
26109,75.56267908
55061,3.53527254
21107,119.8463924
18163,84.25624861
01077,18.4006329
01131,59.19999077
21101,53.10743394
47161,4.2042914
01127,123.6720648
01133,24.55645934
01053,106.0735392
47181,0.05841193
47099,43.32098756
47125,46.87027693
18153,84.76812138
47101,11.47691554
18083,68.46260348
18165,61.9149641
18167,145.4096944
18171,34.38998818
18089,522.5415392
47081,36.45543316
18007,61.36129526
18111,48.95599489
47043,39.15087229
01105,9.14985404
12033,134.1452801
01099,93.52387557
21047,63.54299089
01047,117.543333
18173,78.08890877
18125,61.43509647
01079,37.68269809
18121,6.97662086
21177,69.79033303
26041,128.3760225
21059,37.52131523
47119,75.41261507
18073,57.89371591
21219,25.9568647
18027,68.61718644
18045,13.82956841
01035,42.55661119
18055,99.78170213
18021,17.37160368
18127,197.1937016
01007,26.57722362
47021,14.79730099
01073,569.1693232
12113,42.70662661
47147,29.5484885
01103,73.0259149
18181,88.97986026
18157,130.3064328
47055,41.60418488
18147,46.89634239
18037,63.26758732
21141,42.28405148
47037,200.7318296
18133,54.88936938
21183,29.59183352
01083,51.92671074
21091,39.03172963
01117,212.651603
18107,68.67965312
18091,230.2200608
47187,48.29439707
18101,135.1640437
01021,67.21960049
01001,59.94636987
18119,25.3752317
01043,28.48382194
18131,13.51647429
47117,38.26570383
01085,54.03796905
47103,6.34453347
18149,43.29111033
01013,51.51505572
18123,10.81873542
26021,100.9914321
12091,26.88606076
01089,63.35089726
01009,15.34031009
26003,26.17161145
01039,43.70414063
18015,33.75881132
18011,28.47700628
18023,58.87672342
18063,70.98632107
18093,62.48840727
18105,36.79423221
18117,17.10468349
18025,29.14632913
47165,53.98907814
21027,32.11538657
18109,32.69560661
21085,37.09136494
21227,52.32577589
47149,51.92742496
18017,74.52320487
47189,41.34428778
21213,17.93145022
01115,93.05716926
18141,109.8979909
26153,70.42527484
18099,103.9289131
01101,156.3075726
47003,28.07122006
26105,47.82202524
01121,169.1033374
01051,19.40028218
12131,23.90498362
18013,11.45679291
26127,18.8607051
26121,68.8273642
01071,96.86755679
18097,222.967511
26101,14.68170974
18175,31.10492095
01095,20.23326529
26159,72.41101388
18071,58.9718002
18067,45.96573248
18061,31.27899349
18081,47.59387348
47031,44.10051063
21163,30.52831838
18159,40.1672776
18049,11.18683192
26139,87.77631689
01031,11.33752062
47051,35.50674097
01055,80.3181655
01027,28.87992005
18103,19.8210647
01109,61.51516119
01061,18.19670466
21061,4.74937095
18057,27.46525109
26027,51.58871913
21093,93.52496808
26005,67.61306846
21009,23.5526855
47159,27.614224
18039,81.48072269
18085,109.8926319
01037,12.98604969
01015,110.1815451
26085,31.87441658
26123,50.01899713
12059,23.42659303
01087,31.71577158
01123,34.30892734
18043,24.0029412
18019,109.6785637
18005,28.194033
47177,26.52004446
18145,36.70924
18059,16.13853176
21099,25.47654745
21111,236.7956144
18169,61.40409085
21029,36.99060727
01049,41.25812084
21123,4.4572708
26097,44.45142681
26095,33.3644146
18053,85.82834282
18095,95.97525398
12133,12.44891571
18143,13.88722602
47141,41.11074741
18079,36.39018481
01045,57.64357702
26081,163.0572102
26077,116.37967
26149,58.08178631
26165,57.43438781
12005,59.53497967
47115,21.2648649
26055,56.46779931
21179,22.99108292
18183,46.92475653
01081,67.01126495
18113,54.65825337
01111,32.05513986
26089,15.07841373
18069,37.11017495
01029,29.28069271
18139,34.24275794
47185,13.31618823
18035,113.6030053
01017,30.76018959
26133,62.3162132
18031,26.34430278
13083,30.17530637
18065,41.18850192
18077,32.52273748
26117,45.22086271
21185,16.77737918
26107,25.38347783
12063,73.76634472
47065,213.3366551
01069,86.20941434
18137,32.34497731
01067,28.50167924
21211,69.00837747
18009,23.82285928
13233,77.83942691
13295,51.0843134
13143,41.93999671
13115,68.99902126
01005,19.55801762
13055,8.38232613
18003,176.7045906
26113,9.01371449
18179,48.51492329
26079,22.39082196
21103,17.27661003
26067,38.73298154
12045,19.59410606
18041,32.92691857
26025,75.7413195
18087,6.50169568
18047,31.69706012
26023,31.14057814
26033,66.23190892
18177,66.71273092
18075,32.97393529
18135,28.58498109
18151,41.5855477
18033,81.90706814
13285,62.68264058
21041,40.28555019
21223,0.18044482
12037,28.86192293
13047,14.33026128
13045,47.27166111
13239,15.90805869
26015,2.71194671
18029,52.55224455
13099,66.76086331
26009,21.15945011
47143,49.20915707
26035,43.22589101
26045,71.53215032
01113,41.77018552
13313,62.06098149
13259,30.39971626
13149,5.7590847
21005,21.98890172
13129,53.94652083
18161,32.01954574
21077,15.51491493
47011,43.50197084
21073,17.65027497
13215,76.84991489
13015,96.00192299
12077,38.04500407
18001,11.18147649
13223,37.40757661
26047,8.71009214
13253,13.8296294
26029,13.31113612
13243,35.98472235
13097,18.10980417
13077,69.42569906
13053,27.58417566
21167,31.367501
47035,11.969875
12039,72.57745489
26137,31.85232975
13199,51.83476983
26057,77.59326626
21239,23.87733802
26037,35.08801929
26059,36.71008944
39061,261.6799693
39017,195.0853395
21137,24.95033701
21021,23.3861958
39037,38.59267056
39171,84.38141775
39107,28.24701357
39039,54.83155467
39125,54.30979279
39161,50.70923114
21081,31.12115661
26073,36.6336872
13037,33.52083097
13213,33.45716296
39135,28.15187171
47107,75.07622255
26039,33.1804945
13087,67.23651229
47145,81.2059574
47139,76.96388213
26031,74.28444471
13201,13.70651853
13067,94.17480032
21113,18.04694454
26075,81.93855551
21015,27.79978284
13263,56.60993608
13121,195.1950661
47129,31.97148871
21199,41.10047436
13197,18.98015438
21067,61.19552655
13307,14.15480457
21209,35.7699112
47151,70.33474182
13113,24.04473705
26143,16.54888706
21117,80.32272958
26111,44.54784223
26065,86.08217647
13273,26.48962714
21147,36.33677035
13057,29.32207822
13227,23.33699617
47123,32.92858105
13123,21.53029427
21037,32.24238798
39113,108.8650842
13063,39.73550177
39011,58.78276573
13269,43.3151752
13261,71.38072864
39149,63.29116653
13095,89.60009242
21191,29.4834892
47105,34.60666706
13249,15.11572019
39051,91.68332079
39003,150.9068489
12073,38.63275523
21097,22.39113134
13131,18.72695198
47001,93.87458085
21203,36.84420459
26145,160.180145
26129,18.9904871
13111,16.53523044
26155,107.8769619
39165,78.62895939
13089,69.16572129
47013,80.26108229
26091,85.74642938
39137,77.52413073
13293,14.60764946
13255,31.89244318
13177,25.90667618
13151,45.50967493
21151,57.83968917
39109,36.50188512
39025,35.43565071
21049,48.6792903
21017,30.74996464
13135,64.97271382
26141,33.93380423
39069,69.41209611
13205,32.74341174
13193,55.35422273
21125,32.63658548
21023,21.97736601
13171,26.86517527
47093,168.295718
26017,88.53003801
21235,67.22470298
26093,77.05805769
26011,40.84836271
47009,40.08488627
21181,15.77034002
26161,95.55585981
39057,54.06985435
13275,74.31872804
21121,40.71976837
13247,11.4206877
21065,28.36041409
13035,18.56625188
12065,21.91857855
37039,25.36333582
39091,59.32559773
39027,51.08844097
13321,18.20051988
13079,10.91176785
13139,52.57084681
39023,104.0209416
39015,21.99377636
13207,49.83225629
47025,31.831597
13225,39.72786263
39021,53.56673703
13217,33.78728029
13071,39.35263869
13081,63.3628929
13093,40.33892753
26049,122.6058165
21069,9.51691893
21161,36.43864748
21013,85.50926291
39095,250.3351046
39173,228.6251684
39063,101.5554348
39065,66.86488949
13013,25.73984528
21129,38.60309631
21051,11.61961749
13153,37.77624317
13021,103.0320825
26115,212.6229522
26069,48.38155017
47173,7.58966418
13027,47.09041193
13297,17.25074097
13157,50.66268618
13159,36.97725889
26157,99.96283662
47057,15.52503107
37113,1.52350109
47089,26.15351846
12079,64.74353155
26125,197.2512336
39071,20.47896565
37173,31.02788544
39001,29.01213427
51105,69.95029294
13287,26.84588318
13211,52.15752405
13011,13.95187546
21135,48.32220406
12123,22.18750286
26007,38.48744747
13137,11.76726578
13169,39.50543804
13315,25.22150699
39097,46.2604664
13289,46.11529258
39047,56.66880523
13219,17.09840745
21025,49.5783151
26163,488.9552402
13075,40.06726542
39159,46.38102512
13277,25.8946509
13237,22.63749644
13059,34.61059296
21095,102.8882235
39175,74.02163826
13023,16.13363442
26087,62.23544015
13017,26.57071474
26063,60.5133375
13185,112.0020866
13257,27.24378025
39147,134.6096822
39101,106.609473
39123,72.23361306
13155,13.03885206
47063,47.73457527
39143,99.92750644
13319,45.70687825
39141,79.48464242
37099,24.39540587
21193,76.91697611
26001,25.70803708
13091,44.21731488
13195,19.640165
13009,27.20863548
13133,19.54054343
39049,284.127572
39129,63.95459049
13019,24.56678295
39145,110.5270168
47029,37.56567159
45073,44.30741482
13175,52.58544392
13173,6.87769819
13119,14.69620909
12121,28.11923471
13141,25.56778213
12029,11.16231636
39041,77.76089463
26151,59.95735964
13101,17.29277831
39033,98.62268527
13147,19.00874098
12047,46.48191742
26099,100.3088518
47073,76.01553067
13271,35.05308797
21153,13.66625683
21119,29.71835292
13105,36.34588058
21133,39.02623446
47059,35.67989116
13003,11.70506396
21089,71.59776584
39131,55.97700394
13069,31.90157074
37087,26.09285803
13265,21.01076403
26147,109.2690347
13303,62.96444709
12041,11.31005331
13065,57.26606976
39117,29.46631718
21115,31.68741475
12075,28.4151649
37115,31.56134328
13309,18.53913729
21071,71.51407988
51195,104.4069515
45077,36.36764593
39077,130.0277069
39043,119.0589326
51169,75.88990486
13301,44.22061515
39045,62.31519659
45007,70.99668518
12103,70.70777372
39087,23.44726672
13317,8.99516204
39089,90.97734649
21019,49.00331542
37021,84.59355936
13167,10.52679389
39163,17.42577638
12023,42.0977928
39139,100.3754373
37175,9.31118871
13299,122.2243935
12017,48.13042651
13283,12.00172704
39079,46.91451534
21127,42.34353087
13161,16.15478481
12001,144.2278848
51720,12.38994432
12057,255.1598774
45001,29.35927136
47179,57.10519736
13209,22.46343488
54099,117.9042679
21195,156.1007291
37089,33.10713864
21159,33.89440194
47163,62.6345298
13005,5.24736473
13189,17.66425083
12081,50.18075853
39073,21.83780061
12115,26.648288
13125,8.43329655
12101,50.64849141
51051,56.28796027
13001,40.13771457
39083,30.80599444
54011,82.25614964
45045,112.7419049
13163,40.25217777
12053,31.25018357
12083,85.81935673
12003,41.28907739
13279,26.4666913
47171,28.14849678
39005,48.67167479
54059,144.2308336
37199,5.36611774
13229,23.04406583
37121,43.52178621
37149,10.6104866
39093,188.0512707
13107,36.58062943
47019,13.52533158
12007,43.77842336
51167,70.53577236
13033,65.26882548
45065,31.99628496
45047,47.40219826
39127,38.27841005
13073,22.37081775
39009,49.19688729
37111,87.56375385
12015,30.93340958
12071,42.26904988
51027,97.93001333
13049,47.89339173
39053,19.41831309
39075,10.94750562
13245,105.5921613
45083,182.4542664
54053,86.74499477
54043,49.54565656
13025,52.54627341
51520,9.68703112
39119,90.60001878
45059,104.4582662
13267,11.80862514
39103,111.62233
13165,32.16431886
12119,37.67748808
51191,68.30270878
39169,102.9948913
12105,342.2805484
54045,97.94126433
39105,25.70109909
13043,7.97629838
12107,62.79714688
13305,82.62507263
54079,49.85201683
12089,90.31655358
12019,50.61934358
12031,275.957128
13109,13.60962107
37161,65.51984835
45003,86.45213083
12027,25.30885416
12049,25.46485605
39035,347.5749548
13031,21.8695939
45037,19.65126103
54047,126.8643789
54035,33.1652308
39031,55.45890444
45071,68.06973468
51185,83.89161962
37023,39.54381512
45021,39.62780467
13251,43.9397028
54005,132.3973935
54039,169.3987055
54109,119.2986237
13183,13.43397791
12021,1.52691494
13029,40.56375391
45081,15.99291916
37045,53.57574942
13127,73.12710905
54107,57.54211463
45011,57.26725299
12069,28.78386008
45087,56.40838682
13039,37.57730555
51173,26.5596476
39157,95.36373273
39153,167.3706983
39167,55.87544023
39059,29.6262452
12095,122.332797
13179,43.63911507
39151,244.005541
51077,4.05965362
45063,99.66141919
37027,19.61797289
12097,16.48075534
54081,90.4917213
45005,45.49329094
12055,83.66492763
13103,72.16044866
12127,102.8769249
39085,101.8937242
12109,43.19228667
12117,54.68636715
45023,89.26005124
37071,88.93251961
45039,72.27395354
37035,63.18698393
39133,127.1468765
54073,20.36563376
39055,1.80825201
54055,84.75601448
12043,36.71934741
13051,168.4402132
54019,177.559489
51197,54.05839815
37109,31.80745985
45079,169.3787326
12035,24.33458972
39019,44.25357536
45053,46.86822319
39067,83.58859728
45049,59.79734708
45009,20.51086637
54067,40.32561804
45091,68.67666404
37003,10.540487
37193,20.21147217
45075,108.8461567
54015,26.52007439
54095,16.05146451
39029,99.93020437
39099,112.3744837
37097,63.00437192
39013,58.66941084
45017,39.62197256
45029,55.89598317
37119,212.0104806
39155,193.4613045
39007,184.6176629
12051,31.7548459
51035,22.99919922
54103,55.65322149
54007,71.08432215
51640,0.5276547
54089,47.67394863
39081,159.8421178
45057,44.57145857
12099,231.2987352
51155,53.28352388
37171,56.43786268
12093,29.67627828
45013,34.70158866
39111,16.08663307
51071,60.03914268
54051,38.94722414
12009,120.7112413
45055,44.1446561
54025,76.01989679
37179,52.9647727
37159,98.13366237
54069,0.59133673
54021,2.50073234
37025,44.99671004
54063,3.53732094
54029,24.92063948
12085,82.91533624
45035,47.47531656
54009,28.70136581
45085,67.40127994
51121,82.02142939
54041,14.62328937
51750,10.96653484
54101,24.06303941
37059,19.40005073
12111,59.51623457
45027,28.86838272
54033,46.43022196
42049,212.6122667
42085,114.1237729
42007,343.9965277
42125,190.1164194
12061,23.39362461
12086,217.6339842
37167,69.9011111
42073,105.7864135
37067,99.25429031
37169,31.99252505
45019,135.5778778
37057,149.536956
54097,51.13647415
42039,95.51541961
42059,86.61871299
45025,57.00690705
37007,56.5978033
54049,42.33650244
54061,45.28495724
45061,14.19206968
51005,49.15776769
51161,39.23270025
42003,683.6461045
54091,44.10074307
37123,44.95523159
12011,69.00096051
54001,47.75714894
45031,53.71215179
42019,170.9733404
54083,77.50595244
45015,157.5513515
51775,18.80989509
37151,48.46816832
37081,131.9149963
37157,58.163989
51770,68.67132913
51067,33.90442152
51580,10.84080305
51089,45.41146043
42051,165.0002508
51023,102.7991027
45089,64.26258118
54075,30.39403325
42121,43.83161661
42129,200.9464598
54077,35.86204951
51690,8.83455918
45069,57.59289333
45041,67.89324416
37153,103.9444239
51019,99.7350911
36013,144.2464213
37125,82.87567048
51017,15.68273805
42005,104.4062465
45043,47.80794563
51143,61.83787401
37165,53.74584695
42123,67.56858871
51163,71.46903956
45067,50.38691571
37037,56.72940894
37001,18.38350081
37033,8.5785391
42031,56.74269515
45033,40.61232025
24023,49.95810905
51590,25.32480311
51678,0.78914109
42063,147.3738025
51009,51.59981851
54023,30.48203447
51015,84.39814307
37093,40.66405332
51031,112.0681685
51530,5.21104571
42111,132.4035985
37155,142.7664607
54093,0.05149091
54057,38.35348912
37135,33.86597497
51680,56.08311373
37105,51.56314842
42065,123.8366382
42053,22.74021215
45051,45.80878234
36029,388.6458035
51790,10.92160025
54031,20.90206109
37145,37.49520665
37047,55.62210758
36009,179.0071671
24001,93.40164199
36063,113.155234
37051,116.5559775
37063,61.44988837
37183,172.1751632
42021,163.7899612
51011,24.52732525
42047,109.6955424
51083,67.06237622
51125,56.44103341
42083,120.7038366
51820,17.20823784
37085,36.9353882
51165,70.34935642
51660,15.50197537
51037,53.2507139
37017,41.20938853
54027,46.22676239
51003,84.38805858
42033,196.9477592
37077,42.19993804
42009,10.77011174
51171,43.49769889
51147,48.44795818
51139,42.29807032
51117,29.43976006
37101,77.13209297
42013,166.751537
51540,10.92761299
37069,14.16610863
51065,27.44713947
51111,5.92340651
54065,44.5001469
36037,67.58319
36121,62.70673968
51029,18.52404005
36073,27.17150439
37181,26.43129509
51049,4.59851391
51187,55.78512032
51069,49.52285187
24043,118.3505832
37163,13.70903656
36003,61.5831474
37185,6.57825147
51137,31.11775059
42027,65.85306835
37127,47.04706406
51135,52.58051992
51109,42.90454486
42023,54.61331775
42105,3.93977835
42061,33.73685318
51840,8.39980035
37019,135.8508444
51075,48.74725361
37061,48.83924658
37191,72.78461688
51007,23.14907114
51043,21.11955885
37195,73.71927533
54003,70.55310032
51047,26.36999673
36051,71.80471087
42035,120.1952826
54037,56.60983925
36055,132.3653651
51061,52.06472469
37129,55.44090379
51053,43.85961222
42087,56.55674926
51025,16.03169381
51145,6.2252701
37065,49.07120829
37107,39.05983037
37079,8.56025722
51041,72.96304993
42055,125.7437974
36101,141.889248
37083,38.94223823
24021,95.52292919
51085,56.4368691
51153,37.7143568
37147,76.41496584
37131,54.00798867
51081,30.90043258
51595,7.38226542
51087,73.41657963
42041,197.1485115
51683,8.91820516
37103,4.6074348
51760,69.72404883
51183,37.50198992
24031,48.6981596
51033,26.6969988
51630,5.78840733
51177,16.14562674
42001,63.2689078
51179,26.37625555
51730,32.29853684
51175,62.16905362
42067,25.61249823
51685,1.38376237
37049,97.85956714
51059,36.67640907
36069,59.54620732
51570,0.93222203
51149,19.10614521
36117,97.14857509
51099,7.30199569
37133,17.67035223
37117,41.10262315
51670,45.88717534
42117,24.33357701
42081,94.94214019
24013,67.14913461
37015,11.90828246
51127,25.00233949
24017,63.40882902
37031,26.84089035
37013,98.65457591
51036,3.89906428
51510,21.55156736
42099,41.25726412
24027,44.65729652
11001,52.13940299
37091,21.7882294
42119,26.29683705
36123,50.24108362
51013,2.77262675
42133,156.7368904
51101,16.13908576
42043,184.2129272
42109,13.83569961
36015,52.44349562
36099,56.84899705
24033,80.61266602
36097,24.37165631
51620,5.06474197
42097,137.3942885
51093,26.38424531
51095,19.91489983
51800,71.18344952
24005,176.5689958
24003,54.40667098
37187,19.24130513
24037,0.94840056
51199,13.65620627
36011,34.25849348
51830,3.64189316
42093,23.66075823
24510,128.872924
42071,168.5439421
36109,33.95045213
51700,82.47745125
42075,41.94743301
37041,4.22101374
37143,15.98622979
36107,76.09085009
42037,42.35688796
36075,103.229636
42015,56.79420007
42107,141.7189042
36067,165.1700688
51550,87.98598807
51740,35.64112593
51650,5.03624734
24025,68.24199786
37139,13.06776459
51710,70.66108988
36023,36.38801423
42079,223.288719
51810,27.95823083
42011,157.6820001
37053,14.78408696
37029,5.02133101
24015,60.08591478
42131,44.91573675
51131,45.21870005
36007,112.4325033
24029,29.15498079
36045,99.61339598
24019,26.41779168
24035,23.35311172
42029,142.8087829
42025,91.41674624
24041,1.0260635
24011,26.88418704
36053,25.24998769
42077,78.81662599
36017,61.9465189
42069,108.6580572
51001,35.44128622
10003,179.2119418
42115,45.53759797
10001,69.36252744
10005,103.3174466
24039,19.87287872
42091,162.4992293
36065,144.3141877
24045,18.50072982
36049,49.48488555
42095,103.5873423
24047,29.30871846
36089,183.3934875
34033,55.56437744
42045,91.53100855
42127,11.99330015
42089,41.95054237
36025,48.48391404
34015,103.588368
42017,136.829254
36077,79.29499661
42101,208.7330433
34011,73.27207634
34041,67.88212301
34019,70.13465943
36043,60.65302395
42103,46.42704641
36105,29.00593872
34007,121.4189767
34005,57.02723894
34001,66.12063469
34009,39.26294363
34021,48.53895574
34027,96.37024601
34035,84.21910268
36071,143.7909335
36057,44.84053572
34037,35.26156862
36033,13.68134839
36095,22.54379425
34023,252.4380008
34031,44.68514146
34039,138.0726542
34025,126.1322008
34013,162.6336141
36111,69.14345851
34029,24.26988591
36093,90.64283484
34003,127.7035847
36085,24.91428864
36087,46.18793226
34017,215.620803
36001,157.5069952
36047,86.40386252
36061,38.30158152
36113,35.8883274
36031,102.4291402
36027,112.360312
36119,88.66822451
36079,37.53179929
36081,108.5097062
36005,75.36748192
36039,33.47846106
36091,109.8431612
36021,64.91916224
36083,81.22251413
36059,83.77527182
09001,109.6402973
36115,99.47133929
36019,53.84167954
09005,71.77124077
36103,195.7304986
25003,105.554997
50021,87.52522079
50003,45.46341531
50007,62.81183351
50001,35.61677921
50013,4.46867999
50011,78.70950298
09009,143.3152039
25015,72.69849888
25013,137.7528464
25011,113.9368744
09003,128.5051506
50023,49.63447248
50017,42.96877783
09007,56.5364736
50027,86.38563598
50025,50.11821707
09013,41.31435435
33005,5.21556973
33019,25.02209662
50019,47.43612551
09011,109.1573435
33009,62.05399895
25027,303.7607448
09015,63.07792127
50005,48.49318985
50009,42.84159982
33013,66.16605989
44009,57.06387766
33011,67.75021831
33007,161.4360847
25017,231.9164392
33001,28.68647554
44003,22.87045425
44007,90.16638565
25021,124.0670586
33003,97.83276303
33015,74.78214633
25005,84.82455881
44001,8.5070013
44005,4.32877212
25025,65.08986067
25009,107.9384489
33017,44.07960082
25023,81.36910578
23017,83.68627204
23031,41.07733394
23005,163.6191699
23007,20.65639411
25001,52.3856498
23025,124.4288919
23001,69.75710258
23011,107.7387681
23023,39.38835962
23015,29.83379873
23021,123.0522674
23027,60.56139962
23013,17.03052892
23019,296.5927824
23003,397.2734365
23009,54.95481122
23029,120.3841583
36041,11.95888975
99999,566.4308121
