FRANODEID,ECCENTRICITY,EFFICIENCY,LATITUDE,LONGITUDE
335703,1002,0.003211447,41.727984,-110.587021
335704,1001,0.003326883,41.7317611,-110.5853779
335705,997,0.003472872,41.80440806,-110.5849143
335706,997,0.0034703,41.80152809,-110.5827653
335707,996,0.00284441,31.99969172,-110.5801499
335708,995,0.003427226,41.3907217,-110.5800012
335709,996,0.003324589,41.3910269,-110.5798538
335710,994,0.003496075,41.39111859,-110.5792915
335711,996,0.003489801,41.80316567,-110.5789929
335712,995,0.003492179,41.80312054,-110.5781657
335716,1053,0.002969027,39.45737591,-110.5751929
335718,1002,0.003232423,41.70488914,-110.5725592
335720,1054,0.002936185,39.46968612,-110.5704815
335721,1056,0.002890297,39.50812326,-110.5694499
335723,1055,0.002910099,39.50477291,-110.5686496
335726,999,0.003305808,41.76288445,-110.5634738
335727,998,0.003431578,41.76026823,-110.5626672
335728,1000,0.003355059,41.73041909,-110.5623567
335730,1057,0.002878996,39.5250145,-110.5617669
335734,996,0.00343427,41.8023624,-110.5608727
335735,996,0.003393745,41.80239299,-110.5600911
335736,1001,0.003281468,41.71384609,-110.5599803
335738,1000,0.003366845,41.73738984,-110.5584101
335739,994,0.003444399,41.80214531,-110.5582467
335740,999,0.003401351,41.73778947,-110.5581807
335742,993,0.003432631,41.801202,-110.546176
335745,992,0.003444166,41.80020221,-110.5419672
335747,996,0.0033465,41.80030578,-110.541596
335750,995,0.003368415,41.79857192,-110.5389793
335751,993,0.003479926,41.42229312,-110.5387595
335752,995,0.003430142,41.79800645,-110.5385742
335753,994,0.003389056,41.4222064,-110.5375954
335754,995,0.003317397,41.79709784,-110.5372232
335756,1050,0.003020147,39.45040805,-110.536399
335757,994,0.003348194,41.79469577,-110.5355457
335758,994,0.003439796,41.7941711,-110.535353
335759,991,0.003488084,41.78514407,-110.5352197
335760,993,0.003323724,41.78404174,-110.5351531
335761,992,0.00344239,41.78668682,-110.5351027
335762,993,0.003440884,41.78995232,-110.5349033
335767,993,0.003380014,41.4202806,-110.5184556
335768,992,0.003464104,41.42015145,-110.5176086
335771,1058,0.002887878,39.53473375,-110.508336
335779,990,0.003463698,41.7458393,-110.4944616
335781,1060,0.002758356,39.53451921,-110.4741067
335782,1059,0.002847313,39.53436157,-110.4718462
335783,989,0.003468893,41.75751082,-110.4695438
335784,1059,0.002873347,39.53414742,-110.4680748
335785,1060,0.002836608,39.53390363,-110.4668394
335786,1061,0.002811391,39.53386869,-110.4666235
335787,1062,0.002721821,39.53368342,-110.4657132
335789,1060,0.002844962,39.53316292,-110.4589287
335791,1049,0.002985514,39.3935083,-110.4560488
335792,1061,0.002817135,39.53275841,-110.4552762
335794,997,0.002824662,31.98997576,-110.4513582
335795,997,0.002824662,31.98736045,-110.4513092
335797,998,0.002834505,31.98835289,-110.4442859
335798,1048,0.002960136,39.37973381,-110.4434538
335799,999,0.002816683,31.98914445,-110.4413652
335800,1061,0.002818179,39.5311758,-110.4396878
335802,1000,0.002725992,31.99071884,-110.4359554
335803,991,0.003435888,41.43562063,-110.431811
335804,990,0.003425752,41.44001838,-110.4244867
335811,1046,0.002924154,39.32628821,-110.3883342
335812,1062,0.002783437,39.54891504,-110.3858735
335813,1047,0.002940255,39.34478717,-110.3841439
335814,1063,0.002739344,39.54767465,-110.3836919
335815,1063,0.002739344,39.54981006,-110.3826171
335816,1064,0.002664577,39.55658336,-110.378099
335818,1064,0.002664577,39.56287584,-110.3724347
335819,1045,0.002910895,39.27885241,-110.371977
335820,1044,0.002899923,39.26656641,-110.354883
335821,1000,0.002783251,31.99262474,-110.3530593
335822,989,0.003422972,41.49069943,-110.3520698
335823,988,0.003424925,41.49358621,-110.3484657
335824,1043,0.002890908,39.18944026,-110.3445156
335825,1042,0.002883677,39.17116004,-110.3433532
335826,988,0.003503119,41.76875959,-110.3432342
335828,987,0.003520228,41.76883844,-110.3415111
335829,987,0.003430744,41.50140197,-110.3402179
335830,989,0.003413061,41.76923554,-110.3399267
335833,988,0.003444347,41.7691104,-110.3355679
335835,989,0.003387742,41.76959484,-110.3325099
335836,988,0.003421056,41.76947349,-110.3307824
335840,1041,0.002878197,39.09695105,-110.3216133
335842,1040,0.002874606,39.07915771,-110.3166247
335843,987,0.003461182,41.76997935,-110.3165783
335850,986,0.003537836,41.77018081,-110.3121757
335853,986,0.003440294,41.53590991,-110.3100702
335858,985,0.003453962,41.54226051,-110.2990997
335860,1001,0.002766133,31.96832517,-110.2943113
335861,985,0.003552449,41.77421675,-110.2931756
335862,1002,0.002755317,31.9665175,-110.2900514
335869,1039,0.002873316,39.01527895,-110.2856868
335876,1003,0.002748849,31.9645684,-110.2831833
335881,1038,0.002875344,39.00312646,-110.268506
335890,1037,0.002883489,38.99565268,-110.2413021
335895,1004,0.002747402,31.97092919,-110.2306576
335913,984,0.003517476,41.76896268,-110.1945891
335914,984,0.003472875,41.55180027,-110.1941488
335924,1006,0.002678651,31.9514574,-110.1850231
335928,983,0.003499997,41.56018182,-110.1772325
335929,1005,0.002758526,31.95234615,-110.1769903
335930,1036,0.002909227,38.99331954,-110.1769424
335934,1036,0.002889227,38.99306957,-110.1673624
335939,1036,0.002859169,38.99238614,-110.1653196
335947,1037,0.002778066,38.99064437,-110.1630116
335948,1035,0.002883641,38.98966375,-110.1619694
335950,1035,0.002887525,38.9895154,-110.1615558
335951,983,0.003511506,41.74591292,-110.1606031
335957,1034,0.002905979,38.98543339,-110.1531255
335960,1033,0.002877099,38.98481385,-110.1498049
335964,1006,0.002740592,31.98091572,-110.1443652
335975,1007,0.002736144,31.98339177,-110.1213996
335977,1032,0.00286604,38.98761047,-110.1153644
335981,1031,0.002861474,38.98646101,-110.1061545
335982,1030,0.002860819,38.98634849,-110.1059382
335985,982,0.003546572,41.57027465,-110.1003345
335987,1029,0.002863377,38.98275615,-110.0990331
335993,986,0.0034912,41.88864165,-110.0942211
335994,987,0.00339683,41.88869162,-110.0935442
335995,987,0.00342555,41.88864132,-110.0934728
335996,984,0.003362285,41.57038303,-110.0916025
335997,984,0.003362285,41.57029975,-110.0915847
335998,983,0.003460631,41.57063883,-110.0874801
335999,982,0.003531737,41.57089056,-110.0864307
336000,988,0.003344073,41.88868611,-110.0830687
336001,988,0.00336496,41.88863642,-110.0824797
336002,988,0.003359738,41.88863626,-110.0821275
336003,982,0.003519432,41.6816412,-110.0820909
336005,989,0.003266069,41.8886357,-110.0808783
336007,981,0.003572864,41.57132641,-110.0768948
336009,981,0.003538382,41.6628044,-110.0669602
336011,980,0.003582205,41.57263523,-110.0480517
336012,980,0.003569606,41.63790164,-110.0475864
336014,1028,0.002869255,38.9629634,-110.0437169
336015,1008,0.002739744,32.027006,-110.0396767
336021,1027,0.002879239,38.96006332,-110.0163633
336024,979,0.003624018,41.59299613,-109.9801286
336025,979,0.003627493,41.58931534,-109.9771589
336026,979,0.003381442,41.59385064,-109.9748859
336028,978,0.003467725,41.59726692,-109.9703087
336029,978,0.00348339,41.59477466,-109.9698309
336030,978,0.003642194,41.5953057,-109.9671154
336031,977,0.003566549,41.5964967,-109.9667279
336033,977,0.003627918,41.59745909,-109.9645634
336036,976,0.00365552,41.59907726,-109.9626457
336037,975,0.003644825,41.60078191,-109.9606255
336047,1009,0.002760171,32.079484,-109.9471462
336048,1010,0.002755577,32.08292402,-109.9448316
336049,1010,0.002746036,32.0803593,-109.9438287
336052,1026,0.002895193,38.92465264,-109.9354875
336054,1011,0.002725684,32.11443297,-109.9236737
336059,1025,0.002921639,38.92832802,-109.9144439
336061,978,0.003348766,41.6813583,-109.9001778
336062,975,0.003568131,41.62612308,-109.8996232
336063,979,0.003273694,41.68556994,-109.8974176
336064,1011,0.002702273,32.0645426,-109.8972495
336065,1012,0.002627812,32.0634831,-109.8969301
336066,976,0.003484966,41.63597252,-109.8968756
336070,974,0.003682795,41.6191236,-109.8937781
336072,1012,0.002627812,32.06412043,-109.8936799
336073,977,0.00341472,41.66756932,-109.8927539
336109,1012,0.002711591,32.23625912,-109.8413782
336111,975,0.003466963,41.62369206,-109.8347117
336112,976,0.003394716,41.623328,-109.834676
336113,976,0.003394716,41.62352788,-109.834676
336115,975,0.003508737,41.62381726,-109.8312119
336116,974,0.003602941,41.62402756,-109.8307642
336117,973,0.003706828,41.62442078,-109.8296036
336119,972,0.003716493,41.62445547,-109.8291803
336122,1013,0.00270276,32.25669184,-109.8275537
336125,973,0.00363908,41.62473785,-109.8245306
336128,974,0.003554577,41.62445666,-109.8212253
336129,1024,0.002974109,38.94364214,-109.8203474
336132,974,0.00336303,41.62182878,-109.8169196
336133,976,0.003350063,41.622893,-109.81632
336134,1024,0.002936533,38.9459857,-109.815486
336135,1024,0.002896193,38.94679947,-109.8139108
336136,975,0.003497324,41.6244638,-109.8127092
336137,1025,0.002803764,38.94878394,-109.8121024
336138,975,0.003494713,41.62407119,-109.811046
336139,1023,0.002943509,38.94813674,-109.810948
336140,973,0.003484958,41.62196536,-109.8104107
336141,975,0.003425824,41.62472792,-109.8095398
336142,971,0.003683731,41.62496126,-109.808398
336143,973,0.003499579,41.62229211,-109.8081988
336144,975,0.003471108,41.62345015,-109.8055923
336145,973,0.003411519,41.61955259,-109.8046785
336146,1023,0.002997737,38.95112047,-109.8045552
336147,1022,0.002992317,38.95163715,-109.8034638
336149,1021,0.002968907,38.95234582,-109.8019668
336150,974,0.0035595,41.62432103,-109.8016305
336151,975,0.003518957,41.62424565,-109.8006292
336153,974,0.003519039,41.62405019,-109.7980332
336154,973,0.003512111,41.62396461,-109.7971542
336155,972,0.003565941,41.6237251,-109.7947639
336156,972,0.003541697,41.62357864,-109.7934998
336157,971,0.003640927,41.62363218,-109.7930465
336158,970,0.003718536,41.62369047,-109.7915986
336159,1022,0.002858959,38.96033543,-109.7862504
336164,969,0.003711667,41.62142723,-109.7747788
336165,970,0.003565251,41.62097075,-109.7733351
336167,973,0.003295137,41.59217808,-109.7694161
336171,972,0.003402192,41.59247789,-109.7675816
336174,971,0.003488527,41.59283393,-109.7656469
336175,972,0.003249354,41.49654279,-109.7645347
336179,971,0.0033592,41.496831,-109.7631636
336181,972,0.003306792,41.49712099,-109.760837
336182,973,0.003295137,41.59380563,-109.7605859
336183,973,0.00325458,41.49727584,-109.7600442
336184,973,0.003292526,41.59226374,-109.7596615
336185,973,0.003292526,41.59263018,-109.7588192
336186,1020,0.002943274,38.96655612,-109.7586746
336188,972,0.003398014,41.59403882,-109.7579245
336189,972,0.003356241,41.59280626,-109.7573772
336190,971,0.003480695,41.59452899,-109.7568585
336192,971,0.00340968,41.595117,-109.756412
336193,970,0.003567376,41.59490494,-109.7561102
336196,972,0.00329896,41.50408092,-109.7539484
336197,972,0.00329896,41.50096144,-109.7538485
336198,973,0.00325458,41.50018336,-109.7538342
336199,971,0.0033592,41.50738969,-109.7537424
336200,969,0.003577613,41.61507742,-109.7518725
336201,970,0.003425629,41.50955035,-109.7515828
336202,968,0.00374505,41.61510607,-109.7510017
336203,969,0.003470686,41.50985587,-109.7509717
336204,970,0.003365057,41.50585124,-109.7503507
336205,1014,0.0026966,32.34204421,-109.7486697
336206,970,0.003543356,41.59937833,-109.7467744
336210,969,0.003644973,41.60037192,-109.7451037
336211,1019,0.002946483,38.96839382,-109.739837
336212,969,0.003412202,41.5050446,-109.7387936
336215,967,0.003712109,41.61312012,-109.7326063
336216,968,0.003524426,41.5045235,-109.7324476
336218,1018,0.002981762,38.9718556,-109.7267578
336219,1022,0.002757659,38.97313873,-109.7258912
336220,1019,0.002929824,38.97211437,-109.7248775
336221,1020,0.002879137,38.97217862,-109.7244849
336222,1021,0.002849241,38.9719609,-109.7179533
336223,1020,0.002888536,38.97177466,-109.7173926
336224,1020,0.002883686,38.97173961,-109.7170896
336225,967,0.003588065,41.53466175,-109.7164719
336227,1019,0.002903832,38.97145675,-109.7147411
336229,968,0.003444609,41.53504008,-109.7126957
336230,1020,0.002847147,38.97109667,-109.7112217
336232,1020,0.002832004,38.97208582,-109.7098441
336233,1021,0.002746792,38.97349208,-109.709555
336234,1019,0.002877202,38.97080805,-109.708834
336235,1018,0.002938596,38.97070454,-109.7083665
336240,971,0.003323306,41.72646454,-109.7037405
336241,970,0.003433343,41.72560636,-109.7029233
336243,1017,0.002976496,38.96830181,-109.7004777
336244,970,0.003438565,41.72233698,-109.7004748
336245,971,0.003354636,41.72010287,-109.6985193
336249,969,0.003517943,41.71883203,-109.6968271
336250,970,0.003409846,41.71856791,-109.6967843
336251,969,0.003489224,41.71768989,-109.6957421
336252,1027,0.002764325,38.66893078,-109.694751
336254,1026,0.002794012,38.67038225,-109.6942692
336256,968,0.003610665,41.70921663,-109.6937005
336258,1024,0.002956143,38.67275576,-109.6921217
336259,1025,0.002891151,38.67243172,-109.6919328
336260,966,0.003668081,41.57668493,-109.6917512
336261,1026,0.002855803,38.67197054,-109.6915566
336262,1025,0.002910658,38.6698318,-109.6895966
336265,965,0.003580141,41.57093363,-109.6834308
336266,1016,0.002923005,38.95958362,-109.6821991
336274,1026,0.002846105,38.64616476,-109.6714247
336279,1027,0.002803674,38.64142996,-109.6683325
336289,1015,0.002896621,38.96216663,-109.6613353
336292,1030,0.002697411,38.53397593,-109.6566635
336293,1029,0.00275091,38.53559696,-109.6559808
336294,1031,0.002646117,38.51028521,-109.6556933
336295,1030,0.002713076,38.51125603,-109.6553221
336312,1015,0.002692105,32.35450906,-109.6315847
336319,1014,0.002881319,38.96209934,-109.6100803
336321,1028,0.00277097,38.60314012,-109.6054258
336323,964,0.003530195,41.54980636,-109.6023247
336328,963,0.003499234,41.54917495,-109.5858386
336329,1013,0.002872477,38.96255382,-109.5810569
336346,962,0.003481657,41.55161251,-109.5283802
336348,1012,0.002868315,38.95224642,-109.5157532
336349,961,0.003476288,41.54718565,-109.5146792
336353,1016,0.002688793,32.3311737,-109.4978903
336356,1011,0.002868315,38.94702008,-109.4954783
336359,1017,0.002686409,32.32977257,-109.4916986
336363,1018,0.00268481,32.32841604,-109.4857054
336365,960,0.00348581,41.52800797,-109.4832336
336366,1019,0.002683924,32.32699505,-109.4794289
336367,959,0.003523801,41.52952143,-109.4748319
336368,959,0.003523633,41.52959357,-109.4744314
336369,960,0.003485931,41.52957215,-109.474178
336370,962,0.003291008,41.5294853,-109.4741745
336371,958,0.003544665,41.52931148,-109.4713253
336373,1020,0.002683729,32.32498705,-109.4704456
336374,959,0.003529737,41.52666802,-109.4671027
336375,960,0.003463041,41.5262302,-109.4662699
336376,961,0.003397343,41.52600354,-109.4659566
336377,961,0.003411488,41.52486915,-109.4653276
336378,962,0.003337028,41.52550928,-109.4652961
336379,963,0.003282137,41.52504523,-109.4646899
336380,964,0.003224871,41.52458367,-109.4640763
336381,960,0.003440923,41.52418147,-109.4636764
336382,965,0.003150327,41.52420766,-109.4635763
336383,961,0.003236792,41.51934404,-109.4628863
336384,960,0.003350446,41.51942018,-109.4617822
336385,961,0.003368524,41.52238499,-109.4610731
336386,960,0.003409772,41.52380315,-109.4610684
336387,960,0.003329559,41.52209945,-109.460464
336389,959,0.003407006,41.5201483,-109.4559145
336390,958,0.003469473,41.52113821,-109.4538309
336391,965,0.003131409,41.51985754,-109.4532165
336392,964,0.003204149,41.51983957,-109.4526775
336393,963,0.003259003,41.51981993,-109.4520883
336394,962,0.003310436,41.51975005,-109.4507222
336395,961,0.003365219,41.51967716,-109.4495661
336396,957,0.00347053,41.52010985,-109.4479293
336397,960,0.003379439,41.51927741,-109.4451545
336398,959,0.003426725,41.51850647,-109.4420755
336401,958,0.003483993,41.51702219,-109.4370262
336404,957,0.003535665,41.51780215,-109.4325386
336405,956,0.003519802,41.51817725,-109.4318381
336406,1010,0.002873016,38.93891605,-109.4283578
336409,1009,0.002884993,38.94692482,-109.4077302
336415,955,0.003465199,41.54056272,-109.347387
336416,1021,0.00268425,32.29513958,-109.3394769
336420,1008,0.002915696,38.96710097,-109.336499
336421,1022,0.002685571,32.29418929,-109.3353243
336428,1009,0.00286844,38.96993428,-109.3251551
336429,1010,0.002762591,38.973908,-109.324945
336430,1009,0.002844198,38.97169932,-109.3241048
336431,1008,0.002871811,38.97069385,-109.3220029
336432,954,0.003445189,41.54990578,-109.3170673
336434,1007,0.002919913,38.97321368,-109.3111659
336446,954,0.003331442,41.56593671,-109.2630751
336448,953,0.003455573,41.56762806,-109.2595411
336450,953,0.003331921,41.56704316,-109.2583161
336452,952,0.003462101,41.56913877,-109.2529765
336453,1006,0.002898343,39.0102948,-109.2529576
336458,951,0.003477615,41.57242707,-109.2386876
336463,951,0.003458867,41.57446455,-109.2323684
336464,951,0.003221782,41.59701999,-109.231568
336465,950,0.003455448,41.57522137,-109.2310713
336466,950,0.003268294,41.59653443,-109.2309836
336467,951,0.003394366,41.57552118,-109.2304669
336468,952,0.003320583,41.5756925,-109.2300482
336469,952,0.003135354,41.59558001,-109.2298816
336471,953,0.003248803,41.57584044,-109.229739
336472,950,0.003417056,41.57706666,-109.2289638
336473,951,0.003341047,41.57672043,-109.2286157
336475,950,0.003359074,41.57720584,-109.2277591
336476,954,0.00315241,41.57702024,-109.2272737
336477,954,0.00315241,41.57661097,-109.2268168
336478,1005,0.002898514,39.0205138,-109.226806
336479,953,0.003207029,41.57652055,-109.2267359
336480,949,0.003331784,41.5931611,-109.2260283
336481,952,0.003224332,41.5799565,-109.2260126
336483,1023,0.002687862,32.26905863,-109.2258171
336484,949,0.003397399,41.58168074,-109.225682
336485,952,0.003135354,41.6644775,-109.2256687
336486,951,0.00324032,41.57851454,-109.2243041
336487,948,0.003421798,41.58446319,-109.2239836
336488,949,0.003431327,41.58472018,-109.2235713
336490,948,0.003392425,41.58512944,-109.2231858
336491,947,0.003426931,41.58563789,-109.2227249
336494,946,0.003376943,41.58644127,-109.2214188
336495,952,0.003359867,41.53832069,-109.2189979
336498,953,0.003247066,41.53768299,-109.2175131
336501,953,0.003247066,41.53921536,-109.2153907
336508,945,0.003357186,41.59396486,-109.2051739
336510,944,0.003357051,41.59070826,-109.1904688
336517,943,0.003386215,41.5958189,-109.1530087
336521,944,0.003342489,41.5460119,-109.1365246
336522,945,0.003285641,41.54586913,-109.1350113
336523,942,0.003342582,41.60676459,-109.1343456
336524,946,0.003232543,41.54529925,-109.1340131
336525,947,0.003192749,41.54486381,-109.1335063
336526,946,0.00322471,41.54454657,-109.1330597
336527,947,0.003127478,41.53785511,-109.1320512
336528,945,0.00328042,41.54118824,-109.1305864
336529,946,0.003227321,41.53970157,-109.1297574
336530,947,0.003182306,41.54040183,-109.1296136
336531,947,0.003150975,41.53973012,-109.1290531
336533,1004,0.002918398,39.08262932,-109.1182288
336535,1005,0.002846359,39.08486746,-109.1114195
336536,1004,0.002849752,39.08770919,-109.107537
336539,1003,0.002921336,39.10196033,-109.0905853
336540,1024,0.002691477,32.23940206,-109.0841732
336541,1025,0.002697191,32.23744379,-109.077323
336556,1002,0.002906433,39.11950804,-109.051523
336557,1001,0.002907395,39.11935496,-109.0510733
336559,1026,0.002707144,32.2288785,-109.0484009
336572,1000,0.002914955,39.12565373,-109.0316123
336579,1027,0.002730811,32.22873546,-108.9978679
336583,1028,0.002650847,32.22983272,-108.9920458
336586,1029,0.0026539,32.22917757,-108.9884438
336587,941,0.003329375,41.65367362,-108.9884227
336598,1028,0.002734366,32.22913329,-108.9811193
336599,999,0.002927481,39.15696174,-108.9793689
336601,998,0.00294511,39.15827244,-108.9614045
336605,997,0.002969173,39.1943118,-108.936156
336606,996,0.003003154,39.20975412,-108.9203835
336607,940,0.003343649,41.67503715,-108.9173503
336608,941,0.003248634,41.68151325,-108.9160597
336616,1029,0.002717976,32.26720771,-108.9055761
336617,940,0.003250769,41.6892495,-108.9039139
336627,939,0.003351233,41.68976062,-108.8825088
336628,995,0.003059213,39.22534324,-108.881712
336639,996,0.00296361,39.22464972,-108.8683522
336640,995,0.002999487,39.22311186,-108.8657489
336647,994,0.003109445,39.21735225,-108.8563082
336660,1030,0.002715839,32.32120812,-108.8251166
336665,1031,0.002718966,32.3349726,-108.8010365
336667,938,0.003363712,41.68080774,-108.7985312
336671,939,0.003274212,41.67968205,-108.7932884
336673,939,0.003257462,41.67846376,-108.7880108
336674,942,0.003084181,41.73891439,-108.7863042
336675,993,0.003172289,39.18189046,-108.785902
336676,942,0.003084181,41.73547565,-108.785372
336677,994,0.00311958,39.18114125,-108.784509
336678,995,0.003049282,39.18061525,-108.7838765
336679,945,0.00296681,41.75563682,-108.7828069
336680,944,0.00304133,41.7545851,-108.7827046
336681,944,0.003025665,41.75420914,-108.7826665
336682,996,0.002949621,39.17956658,-108.7825881
336685,942,0.003120434,41.74306263,-108.7818761
336686,943,0.003088372,41.74342781,-108.7818623
336687,997,0.002866871,39.17158009,-108.7818191
336688,998,0.002812086,39.17320469,-108.7815528
336689,998,0.002827752,39.17861074,-108.7811246
336690,998,0.002827752,39.1786432,-108.7810996
336691,941,0.003193888,41.73339124,-108.7806369
336692,999,0.00277534,39.17106741,-108.7801379
336693,998,0.002812086,39.17327793,-108.7799748
336694,997,0.002926236,39.17782322,-108.7794848
336695,941,0.003170912,41.73916857,-108.7794614
336696,940,0.003248949,41.73224196,-108.7794495
336697,942,0.003084181,41.73615617,-108.7791449
336698,996,0.003003827,39.17774557,-108.7789328
336699,996,0.002944491,39.17781215,-108.7789228
336700,998,0.002865795,39.17270925,-108.7787424
336701,997,0.002929531,39.17294169,-108.7785499
336702,995,0.003044646,39.17775129,-108.7783773
336703,996,0.002989985,39.17325168,-108.7782807
336705,999,0.00277534,39.1702085,-108.7779074
336706,997,0.002908644,39.17421008,-108.777701
336707,998,0.002824021,39.17040159,-108.7776344
336708,997,0.002872092,39.17062131,-108.7773581
336709,996,0.00298163,39.17452634,-108.7772949
336710,994,0.003115887,39.17743347,-108.7772928
336711,995,0.002963305,39.17356423,-108.7771484
336712,995,0.00305834,39.17481597,-108.7770219
336713,993,0.003166761,39.17724371,-108.7769008
336714,994,0.003101429,39.17512907,-108.7767721
336715,992,0.003208636,39.17689123,-108.7761149
336718,937,0.00337771,41.66513055,-108.7727871
336733,940,0.003164656,41.7198759,-108.765325
336734,938,0.003329708,41.67369056,-108.7651561
336735,991,0.003207132,39.17122009,-108.7650744
336745,992,0.003108158,39.16979845,-108.7623844
336749,993,0.00297783,39.16661152,-108.7614454
336754,993,0.003019604,39.16889426,-108.7606144
336757,994,0.002911359,39.16643581,-108.7596052
336760,939,0.003284406,41.71549532,-108.7585673
336775,994,0.002911359,39.16232688,-108.754513
336792,936,0.00333975,41.61599474,-108.7496415
336809,990,0.003194322,39.16201075,-108.7470697
336820,1032,0.00272597,32.35554378,-108.7393072
336823,991,0.003074898,39.15577052,-108.7348854
336826,1033,0.00273745,32.35470017,-108.7308182
336827,991,0.003037461,39.15316488,-108.7297978
336828,1034,0.002756232,32.35431713,-108.7269637
336829,990,0.003101831,39.15138465,-108.726306
336830,989,0.003196026,39.15112342,-108.7257933
336837,1035,0.002793711,32.353215,-108.718888
336842,1036,0.002747547,32.35256115,-108.7158485
336843,990,0.003042511,39.14589855,-108.7154651
336849,1037,0.0027466,32.35104487,-108.7099015
336855,1038,0.002789048,32.35093123,-108.7093568
336856,989,0.003083606,39.14214911,-108.7081227
336858,1036,0.002788893,32.35028676,-108.7073895
336860,1039,0.002769336,32.35024442,-108.706601
336861,988,0.003197419,39.1412494,-108.7065224
336862,1040,0.00273931,32.35007786,-108.7059277
336863,1041,0.002694642,32.34990654,-108.7051734
336866,935,0.003350778,41.57774741,-108.7027547
336867,1041,0.002707696,32.34929739,-108.7023846
336868,936,0.003290813,41.57460267,-108.7016709
336869,937,0.003242481,41.57410298,-108.7015816
336870,1042,0.002683201,32.3490071,-108.7014995
336871,1041,0.002714713,32.3488096,-108.7009498
336872,936,0.003228924,41.56817098,-108.700493
336873,1041,0.002714713,32.35023357,-108.6999848
336874,935,0.003222766,41.56508364,-108.6999255
336875,1042,0.002627627,32.35104326,-108.6995522
336876,934,0.003274517,41.56098263,-108.6994651
336877,937,0.00317251,41.57190079,-108.6984407
336878,1040,0.002758722,32.34811718,-108.6982658
336879,934,0.003315516,41.54666926,-108.6970798
336880,935,0.003218588,41.56328119,-108.6963992
336881,937,0.003208159,41.56990918,-108.6958709
336882,937,0.003093838,41.56198558,-108.695232
336883,936,0.00319718,41.56478382,-108.6940792
336884,1039,0.002789266,32.3455793,-108.688824
336885,1038,0.0028139,32.34544981,-108.6884481
336886,1037,0.002828362,32.34391242,-108.6830082
336888,933,0.003337442,41.53415176,-108.6818679
336892,987,0.003198723,39.12505393,-108.6749762
336900,990,0.002907122,39.10890786,-108.6463443
336901,990,0.002907122,39.10893641,-108.6459302
336902,989,0.002970984,39.10832251,-108.6455019
336903,989,0.003012757,39.10838165,-108.6452104
336904,1038,0.002789646,32.33391776,-108.6448363
336911,988,0.003096487,39.10614342,-108.6409633
336913,989,0.002970984,39.10346841,-108.638285
336914,988,0.003096487,39.104118,-108.6370001
336915,987,0.003186134,39.10428933,-108.6362649
336917,989,0.003012757,39.10414656,-108.6359793
336921,990,0.002907122,39.10346841,-108.6344589
336922,990,0.002907122,39.10360404,-108.6343446
336923,986,0.003253807,39.10418478,-108.6343198
336944,1039,0.002778074,32.3212279,-108.6196637
336951,985,0.003254096,39.08919491,-108.605139
336954,986,0.003122053,39.08606703,-108.5989218
336958,985,0.003139233,39.08447686,-108.5958425
336982,984,0.003275459,39.08034252,-108.5891169
336984,983,0.003320332,39.07985891,-108.5885856
336992,932,0.003326889,41.53430416,-108.5827071
336993,982,0.003332379,39.07423559,-108.5824098
336994,983,0.003226979,39.07369327,-108.5819258
336999,982,0.003284404,39.06896532,-108.5764966
337001,981,0.003393783,39.06694,-108.57433
337002,981,0.003295647,39.066914,-108.574227
337003,982,0.003258538,39.0666665,-108.5738109
337004,983,0.003196015,39.06647587,-108.5734905
337006,983,0.003132331,39.06545167,-108.5731244
337007,982,0.003166119,39.06571253,-108.572236
337009,980,0.003331246,39.06402653,-108.5704688
337010,981,0.003207952,39.06326859,-108.5694143
337011,982,0.003227661,39.06329688,-108.5693436
337012,985,0.00303351,39.06033511,-108.5691878
337013,983,0.003113248,39.06305935,-108.5688965
337014,981,0.003274268,39.06291045,-108.5688814
337015,932,0.00323667,41.54610782,-108.5685059
337016,982,0.00317089,39.06256813,-108.5683601
337017,983,0.003085214,39.06250388,-108.5682626
337018,984,0.003002254,39.06242876,-108.5680925
337019,980,0.003339528,39.06218101,-108.5679871
337020,982,0.003307354,39.06096973,-108.5677441
337021,983,0.003247677,39.06074505,-108.5674792
337022,984,0.00298849,39.06250237,-108.5665715
337023,984,0.00298849,39.06289035,-108.5663249
337024,984,0.003171719,39.05927265,-108.5663057
337025,984,0.00317625,39.05800618,-108.5662095
337026,983,0.003225095,39.058931,-108.566208
337027,985,0.002896587,39.06215384,-108.5658481
337028,983,0.003027775,39.06218672,-108.5655686
337029,984,0.00296048,39.06198287,-108.5651675
337030,985,0.002896587,39.06205191,-108.5651543
337031,982,0.003300007,39.06039227,-108.564778
337032,984,0.003164697,39.06031581,-108.5646141
337033,981,0.003392459,39.06055748,-108.5641833
337034,983,0.003223253,39.06049735,-108.5640013
337035,980,0.003483667,39.06075778,-108.5635517
337036,980,0.003378377,39.06084,-108.56317
337037,982,0.003316458,39.06081704,-108.5630625
337038,985,0.003023544,39.0585389,-108.5627813
337039,979,0.003469739,39.06103575,-108.5626601
337040,933,0.003219687,41.54956003,-108.5626402
337042,932,0.003192372,41.55113761,-108.558507
337049,978,0.003430361,39.06263227,-108.5559073
337050,979,0.003439307,39.06280513,-108.5550451
337051,931,0.003189197,41.55262597,-108.5545881
337052,984,0.003070271,39.05936656,-108.554214
337054,1040,0.002789417,32.28176418,-108.5537809
337062,980,0.003356326,39.06309542,-108.5530856
